away_team,away_team_id,away_team_logo,away_team_runs,home_team,home_team_id,home_team_logo,home_team_runs,game_date,game_id,status
Clemson,595218,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//147.gif,2.0,Ole Miss,595281,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//433.gif,3.0,02/06/2025 TBA,6304763,Final
Virginia,595117,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//746.gif,6.0,South Carolina,595082,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//648.gif,7.0,02/06/2025 TBA,6304756,Final
Delaware,595145,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//180.gif,1.0,Illinois St.,595239,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//299.gif,2.0,02/06/2025 TBA,6309889,Final
Ole Miss,595281,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//433.gif,4.0,Fla. Atlantic,595157,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//229.gif,5.0,02/06/2025 TBA,6309433,Final
Kansas,595251,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//328.gif,3.0,Clemson,595218,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//147.gif,4.0,02/06/2025 TBA,6304764,Final
Boston College,595202,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//67.gif,2.0,FGCU,595328,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//28755.gif,1.0,02/06/2025 TBA,6304757,Final
NC State,595037,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//490.gif,0.0,Georgia,595229,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//257.gif,9.0,02/06/2025 TBA,6314136,Final
South Carolina St.,595081,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//647.gif,8.0,Furman,595222,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//244.gif,4.0,02/06/2025 TBA,6317800,Final
Ohio,595050,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//519.gif,12.0,Elon,595169,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1068.gif,8.0,02/06/2025 TBA,6312492,Final
N.C. Central,595036,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//489.gif,0.0,Ohio,595050,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//519.gif,8.0,02/06/2025 TBA,6312032,Final
N.C. Central,595036,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//489.gif,5.0,UNC Greensboro,595289,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//459.gif,14.0,02/06/2025 TBA,6312033,Final
Florida St.,595159,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//234.gif,7.0,Northern Colo.,595042,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//502.gif,1.0,02/06/2025 TBA,6308760,Final
Florida St.,595159,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//234.gif,6.0,Oklahoma St.,595051,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//521.gif,9.0,02/06/2025 TBA,6308756,Final
CSU Bakersfield,595212,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//94.gif,0.0,UCF,595131,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//128.gif,10.0,02/06/2025 TBA,6304752,Final
Georgia,595229,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//257.gif,4.0,UCF,595131,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//128.gif,0.0,02/06/2025 TBA,6304753,Final
Indiana,595243,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//306.gif,3.0,FIU,595158,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//231.gif,4.0,02/06/2025 TBA,6316813,Final
Kansas,595251,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//328.gif,2.0,Fla. Atlantic,595157,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//229.gif,3.0,02/06/2025 TBA,6309434,Final
North Florida,595177,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2711.gif,0.0,Florida,595332,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//235.gif,8.0,02/06/2025 TBA,6304762,Final
UAB,595188,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//9.gif,1.0,South Alabama,595080,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//646.gif,4.0,02/06/2025 TBA,6304761,Final
BYU,595205,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//77.gif,8.0,UC San Diego,595302,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//112.gif,0.0,02/06/2025 TBA,6304760,Final
Seton Hall,595079,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//635.gif,4.0,Louisiana,595091,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//671.gif,2.0,02/06/2025 TBA,6304754,Final
Nebraska,595290,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//463.gif,7.0,Tennessee,595099,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//694.gif,1.0,02/06/2025 TBA,6308431,Final
Utah St.,595113,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//731.gif,4.0,Villanova,595322,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//739.gif,7.0,02/06/2025 TBA,6308265,Final
McNeese,595273,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//402.gif,4.0,Tarleton St.,595299,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1395.gif,5.0,02/06/2025 TBA,6316091,Final
Northern Colo.,595042,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//502.gif,4.0,Louisiana Tech,595260,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//366.gif,9.0,02/06/2025 TBA,6316947,Final
A&amp;M-Corpus Christi,595180,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//26172.gif,0.0,New Mexico,595294,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//473.gif,8.0,02/06/2025 TBA,6355144,Final
Purdue,595061,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//559.gif,2.0,Texas A&amp;M,595101,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//697.gif,10.0,02/06/2025 TBA,6310032,Final
Utah St.,595113,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//731.gif,5.0,Texas A&amp;M,595101,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//697.gif,11.0,02/06/2025 TBA,6308266,Final
Marshall,595268,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//388.gif,0.0,Texas Tech,595103,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//700.gif,2.0,02/06/2025 TBA,6304765,Final
New Mexico,595294,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//473.gif,0.0,Sam Houston,595074,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//624.gif,5.0,02/06/2025 TBA,6304759,Final
NIU,595043,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//503.gif,2.0,Grand Canyon,595326,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1104.gif,5.0,02/06/2025 TBA,6310268,Final
Michigan St.,595276,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//416.gif,0.0,Arizona,595192,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//29.gif,15.0,02/06/2025 TBA,6309284,Final
Michigan St.,595276,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//416.gif,9.0,Arizona,595192,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//29.gif,10.0,02/06/2025 TBA,6309285,Final
NIU,595043,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//503.gif,4.0,Grand Canyon,595326,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1104.gif,9.0,02/06/2025 TBA,6312264,Final
Long Beach St.,595214,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//99.gif,13.0,Pacific,595054,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//534.gif,2.0,02/06/2025 TBA,6304767,Final
Oklahoma,595311,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//522.gif,11.0,San Diego St.,595315,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//626.gif,6.0,02/06/2025 TBA,6309397,Final
CSUN,595215,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//101.gif,1.0,San Diego St.,595315,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//626.gif,8.0,02/06/2025 TBA,6309396,Final
NC State,595037,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//490.gif,3.0,CSU Bakersfield,595212,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//94.gif,2.0,02/06/2025 TBA,6304766,Final
CSUN,595215,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//101.gif,2.0,Oklahoma,595311,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//522.gif,7.0,02/06/2025 TBA,6312546,Final
Santa Clara,595078,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//631.gif,2.0,Hawaii,595232,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//277.gif,7.0,02/06/2025 TBA,6311443,Final
Delaware,595145,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//180.gif,1.0,South Fla.,595085,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//651.gif,9.0,02/06/2025 TBA,6304769,Final
Abilene Christian,595183,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2.gif,2.0,Baylor,595198,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//51.gif,10.0,02/06/2025 TBA,6304768,Final
Illinois St.,595239,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//299.gif,3.0,South Fla.,595085,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//651.gif,5.0,02/06/2025 TBA,6304771,Final
Arkansas,595193,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//31.gif,3.0,Texas St.,595320,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//670.gif,1.0,02/06/2025 TBA,6304772,Final
Southern U.,595088,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//665.gif,2.0,LMU (CA),595263,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//370.gif,12.0,02/06/2025 TBA,6304770,Final
Maryland,595270,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//392.gif,1.0,Arizona St.,595191,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//28.gif,7.0,02/06/2025 TBA,6304773,Final
Southern Ind.,595305,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//661.gif,4.0,Saint Louis,595072,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//609.gif,3.0,02/06/2025 TBA,6304774,Final
Cleveland St.,595133,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//148.gif,7.0,Radford,595063,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//563.gif,1.0,02/07/2025 TBA,6311076,Final
Eastern Ky.,595152,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//202.gif,5.0,Western Ky.,595123,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//772.gif,1.0,02/07/2025 TBA,6310250,Final
Jacksonville St.,595248,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//315.gif,4.0,Jacksonville,595249,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//316.gif,5.0,02/07/2025 TBA,6310213,Final
Akron,595184,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//5.gif,7.0,Monmouth,595283,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//439.gif,1.0,02/07/2025 TBA,6310723,Final
Western Ky.,595123,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//772.gif,1.0,Belmont,595179,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//14927.gif,7.0,02/07/2025 TBA,6310247,Final
Louisville,595261,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//367.gif,11.0,Middle Tenn.,595277,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//419.gif,3.0,02/07/2025 TBA,6308117,Final
Georgetown,595225,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//251.gif,7.0,Bellarmine,595301,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//52.gif,1.0,02/07/2025 TBA,6310523,Final
Delaware,595145,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//180.gif,8.0,Michigan,595337,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//418.gif,2.0,02/07/2025 TBA,6309900,Final
Belmont,595179,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//14927.gif,0.0,Georgia Tech,595228,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//255.gif,1.0,02/07/2025 TBA,6310974,Final
Georgia St.,595227,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//254.gif,1.0,Fla. Atlantic,595157,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//229.gif,5.0,02/07/2025 TBA,6309093,Final
Chattanooga,595321,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//693.gif,4.0,Binghamton,595200,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//62.gif,3.0,02/07/2025 TBA,6309215,Final
Binghamton,595200,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//62.gif,0.0,Stetson,595094,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//678.gif,1.0,02/07/2025 TBA,6309218,Final
Illinois St.,595239,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//299.gif,1.0,Ga. Southern,595226,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//253.gif,2.0,02/07/2025 TBA,6309495,Final
Duke,595325,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//193.gif,7.0,Penn St.,595055,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//539.gif,0.0,02/07/2025 TBA,6307799,Final
Youngstown St.,595166,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//817.gif,0.0,Dayton,595323,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//175.gif,6.0,02/07/2025 TBA,6308500,Final
Le Moyne,595308,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//349.gif,1.0,Syracuse,595096,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//688.gif,3.0,02/07/2025 TBA,6308665,Final
Fordham,595221,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//236.gif,5.0,Col. of Charleston,595168,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1014.gif,2.0,02/07/2025 TBA,6308289,Final
North Dakota St.,595038,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//493.gif,2.0,Col. of Charleston,595168,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1014.gif,1.0,02/07/2025 TBA,6308294,Final
Ga. Southern,595226,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//253.gif,1.0,Delaware,595145,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//180.gif,4.0,02/07/2025 TBA,6309498,Final
FDU,595155,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//222.gif,0.0,Stetson,595094,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//678.gif,6.0,02/07/2025 TBA,6311542,Final
Towson,595109,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//711.gif,13.0,Youngstown St.,595166,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//817.gif,3.0,02/07/2025 TBA,6308501,Final
Florida St.,595159,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//234.gif,6.0,Louisiana Tech,595260,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//366.gif,3.0,02/07/2025 TBA,6308762,Final
Boston U.,595330,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//68.gif,6.0,LIU,595257,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//361.gif,0.0,02/07/2025 TBA,6353354,Final
West Ga.,595458,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//766.gif,4.0,Gardner-Webb,595170,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1092.gif,2.0,02/07/2025 TBA,6355293,Final
Tennessee Tech,595098,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//692.gif,2.0,South Carolina St.,595081,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//647.gif,3.0,02/07/2025 TBA,6355389,Final
Tulsa,595111,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//719.gif,7.0,A&amp;M-Corpus Christi,595180,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//26172.gif,2.0,02/07/2025 TBA,6356853,Final
Akron,595184,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//5.gif,7.0,USC Upstate,595327,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//10411.gif,10.0,02/07/2025 TBA,6316943,Final
Virginia Tech,595116,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//742.gif,12.0,Fordham,595221,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//236.gif,0.0,02/07/2025 TBA,6312991,Final
LIU,595257,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//361.gif,5.0,Indiana St.,595242,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//305.gif,2.0,02/07/2025 TBA,6316834,Final
Georgia,595229,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//257.gif,7.0,Illinois,595240,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//301.gif,4.0,02/07/2025 TBA,6314141,Final
ETSU,595150,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//198.gif,2.0,Massachusetts,595272,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//400.gif,10.0,02/07/2025 TBA,6315286,Final
Northern Ky.,595310,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//505.gif,10.0,Presbyterian,595172,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1320.gif,2.0,02/07/2025 TBA,6315909,Final
Northern Ky.,595310,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//505.gif,5.0,George Washington,595224,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//249.gif,2.0,02/07/2025 TBA,6312261,Final
George Washington,595224,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//249.gif,9.0,Morehead St.,595285,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//444.gif,5.0,02/07/2025 TBA,6312262,Final
Ole Miss,595281,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//433.gif,7.0,Wisconsin,595164,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//796.gif,1.0,02/07/2025 TBA,6316993,Final
Toledo,595108,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//709.gif,8.0,Saint Francis,595313,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//600.gif,1.0,02/07/2025 TBA,6314968,Final
Notre Dame,595047,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//513.gif,4.0,Morgan St.,595338,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//446.gif,5.0,02/07/2025 TBA,6315494,Final
Kent St.,595252,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//331.gif,4.0,Campbell,595128,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//115.gif,5.0,02/07/2025 TBA,6315797,Final
Morehead St.,595285,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//444.gif,4.0,Presbyterian,595172,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1320.gif,6.0,02/07/2025 TBA,6315908,Final
West Ga.,595458,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//766.gif,15.0,Drexel,595148,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//191.gif,1.0,02/07/2025 TBA,6316723,Final
Wisconsin,595164,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//796.gif,6.0,Kansas,595251,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//328.gif,3.0,02/07/2025 TBA,6317024,Final
Bellarmine,595301,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//52.gif,4.0,Charleston So.,595197,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//48.gif,3.0,02/07/2025 TBA,6317208,Final
Northwestern,595046,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//509.gif,0.0,Missouri,595282,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//434.gif,3.0,02/07/2025 TBA,6317678,Final
FDU,595155,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//222.gif,0.0,Chattanooga,595321,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//693.gif,8.0,02/07/2025 TBA,6312599,Final
North Dakota St.,595038,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//493.gif,0.0,Virginia Tech,595116,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//742.gif,8.0,02/07/2025 TBA,6312994,Final
Rutgers,595067,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//587.gif,6.0,Cleveland St.,595133,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//148.gif,2.0,02/07/2025 TBA,6313372,Final
George Mason,595223,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//248.gif,3.0,Longwood,595258,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//363.gif,4.0,02/07/2025 TBA,6312673,Final
Illinois St.,595239,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//299.gif,2.0,Florida,595332,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//235.gif,10.0,02/07/2025 TBA,6314788,Final
Massachusetts,595272,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//400.gif,5.0,Campbell,595128,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//115.gif,2.0,02/07/2025 TBA,6315793,Final
Pittsburgh,595057,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//545.gif,12.0,Morgan St.,595338,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//446.gif,2.0,02/07/2025 TBA,6314774,Final
Marshall,595268,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//388.gif,1.0,Missouri,595282,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//434.gif,9.0,02/07/2025 TBA,6317675,Final
Eastern Ky.,595152,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//202.gif,6.0,Georgia Tech,595228,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//255.gif,3.0,02/07/2025 TBA,6314826,Final
Indiana,595243,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//306.gif,10.0,Stony Brook,595095,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//683.gif,0.0,02/07/2025 TBA,6315880,Final
Florida A&amp;M,595156,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//228.gif,2.0,Austin Peay,595195,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//43.gif,3.0,02/07/2025 TBA,6315291,Final
Boston College,595202,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//67.gif,0.0,Boston U.,595330,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//68.gif,3.0,02/07/2025 TBA,6315478,Final
ETSU,595150,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//198.gif,6.0,Kent St.,595252,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//331.gif,,02/07/2025 TBA,6315287,Final
Bowling Green,595203,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//71.gif,4.0,USC Upstate,595327,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//10411.gif,6.0,02/07/2025 TBA,6316944,Final
Southern Miss.,595087,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//664.gif,6.0,Marshall,595268,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//388.gif,2.0,02/07/2025 TBA,6313910,Final
Longwood,595258,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//363.gif,0.0,Texas,595105,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//703.gif,8.0,02/07/2025 TBA,6312674,Final
Kansas,595251,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//328.gif,8.0,Missouri St.,595090,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//669.gif,0.0,02/07/2025 TBA,6308925,Final
NC State,595037,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//490.gif,1.0,UCF,595131,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//128.gif,3.0,02/07/2025 TBA,6304775,Final
Virginia,595117,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//746.gif,4.0,South Carolina,595082,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//648.gif,5.0,02/07/2025 TBA,6304777,Final
Boston College,595202,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//67.gif,4.0,FGCU,595328,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//28755.gif,6.0,02/07/2025 TBA,6304778,Final
Indiana St.,595242,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//305.gif,2.0,FGCU,595328,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//28755.gif,3.0,02/07/2025 TBA,6304779,Final
UConn,595138,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//164.gif,8.0,Elon,595169,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1068.gif,2.0,02/07/2025 TBA,6304782,Final
Saint Joseph&#39;s,595071,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//606.gif,2.0,Mercer,595275,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//406.gif,0.0,02/07/2025 TBA,6304786,Final
Clemson,595218,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//147.gif,2.0,Fla. Atlantic,595157,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//229.gif,6.0,02/07/2025 TBA,6304787,Final
Toledo,595108,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//709.gif,1.0,Providence,595060,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//556.gif,0.0,02/07/2025 TBA,6357893,Final
Ohio St.,595049,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//518.gif,13.0,N.C. Central,595036,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//489.gif,0.0,02/07/2025 TBA,6308510,Final
Ohio St.,595049,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//518.gif,10.0,UNC Greensboro,595289,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//459.gif,6.0,02/07/2025 TBA,6308516,Final
Jacksonville St.,595248,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//315.gif,3.0,North Florida,595177,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2711.gif,1.0,02/07/2025 TBA,6304795,Final
App State,595190,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//27.gif,9.0,Southern Ill.,595319,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//659.gif,3.0,02/07/2025 TBA,6304802,Final
App State,595190,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//27.gif,0.0,North Carolina,595288,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//457.gif,8.0,02/07/2025 TBA,6304803,Final
Tennessee,595099,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//694.gif,10.0,Bethune-Cookman,595199,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//61.gif,0.0,02/07/2025 TBA,6304808,Final
