away_team,away_team_id,away_team_logo,away_team_runs,home_team,home_team_id,home_team_logo,home_team_runs,game_date,game_id,status
Marshall,572463,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/388.gif,6.0,Fla. Atlantic,572193,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/229.gif,10.0,02/08/2024,4496710,Final
Stanford,572047,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/674.gif,3.0,San Diego St.,572003,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/626.gif,0.0,02/08/2024,4496714,Final
Villanova,572098,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/739.gif,0.0,Alabama,572269,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8.gif,3.0,02/08/2024,4496715,Final
Marshall,572463,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/388.gif,3.0,Arkansas,572284,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/31.gif,10.0,02/08/2024,4496717,Final
Nevada,572525,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/466.gif,2.0,Kansas City,572240,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2707.gif,1.0,02/08/2024,4496719,Final
Ole Miss,572494,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/433.gif,4.0,BYU,572312,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/77.gif,7.0,02/08/2024,4496720,Final
Howard,572390,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/290.gif,8.0,UConn,572148,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/164.gif,7.0,02/08/2024,4496721,Final
Duke,572203,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/193.gif,0.0,Oklahoma,571946,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/522.gif,3.0,02/08/2024,4496723,Final
Illinois St.,572395,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/299.gif,2.0,Bethune-Cookman,572297,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/61.gif,3.0,02/08/2024,4496716,Final
Charlotte,572513,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/458.gif,6.0,Florida St.,572197,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/234.gif,5.0,02/08/2024,4496707,Final
Utah Valley,572258,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30024.gif,0.0,Oklahoma,571946,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/522.gif,13.0,02/08/2024,4496725,Final
BYU,572312,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/77.gif,17.0,Kansas City,572240,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2707.gif,8.0,02/08/2024,4496728,Final
Howard,572390,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/290.gif,2.0,UCF,572133,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/128.gif,10.0,02/08/2024,4496700,Final
California,572124,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/107.gif,5.0,McNeese,572474,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/402.gif,2.0,02/08/2024,4496742,Final
UTSA,572080,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/706.gif,1.0,Texas St.,572044,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/670.gif,2.0,02/08/2024,4496732,Final
Utah Tech,572542,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30095.gif,1.0,Arizona,572282,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/29.gif,9.0,02/08/2024,4496734,Final
Illinois St.,572395,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/299.gif,0.0,South Fla.,572025,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/651.gif,1.0,02/08/2024,4496733,Final
Northwestern St.,571932,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/508.gif,0.0,Texas St.,572044,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/670.gif,7.0,02/08/2024,4496737,Final
East Carolina,572176,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/196.gif,11.0,Charleston So.,572292,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/48.gif,1.0,02/08/2024,4496738,Final
Boston College,572303,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/67.gif,2.0,FGCU,572257,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/28755.gif,0.0,02/08/2024,4496739,Final
Bethune-Cookman,572297,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/61.gif,0.0,South Fla.,572025,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/651.gif,10.0,02/08/2024,4496741,Final
Eastern Ky.,572183,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/202.gif,9.0,Wofford,575356,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2915.gif,0.0,02/08/2024,4496740,Final
Queens (NC),572549,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11504.gif,0.0,UNCW,572517,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/460.gif,1.0,02/08/2024,4496744,Final
Kent St.,572428,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/331.gif,6.0,Elon,572223,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1068.gif,9.0,02/08/2024,4496730,Final
Kent St.,572428,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/331.gif,7.0,Elon,572223,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1068.gif,8.0,02/08/2024,4516324,Final
Fordham,572352,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/236.gif,2.0,North Florida,572242,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2711.gif,10.0,02/09/2024,4496751,Final
Colgate,572142,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/153.gif,0.0,Houston,572388,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/288.gif,10.0,02/09/2024,4496757,Final
Indiana St.,572402,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/305.gif,1.0,Houston,572388,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/288.gif,13.0,02/09/2024,4496758,Final
Wisconsin,572212,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/796.gif,8.0,Weber St.,572111,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/758.gif,0.0,02/09/2024,4492795,Final
Maine,572457,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/380.gif,1.0,Grand Canyon,572227,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1104.gif,10.0,02/09/2024,4496769,Final
Memphis,572477,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/404.gif,0.0,LSU,572444,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/365.gif,19.0,02/09/2024,4496774,Final
Murray St.,572508,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/454.gif,0.0,Georgia,572369,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/257.gif,11.0,02/09/2024,4496777,Final
Charlotte,572513,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/458.gif,0.0,Florida St.,572197,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/234.gif,11.0,02/09/2024,4496785,Final
Valparaiso,572097,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/735.gif,0.0,Texas A&amp;M,572069,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/697.gif,11.0,02/09/2024,4496786,Final
Lehigh,572435,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/352.gif,4.0,Texas A&amp;M,572069,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/697.gif,12.0,02/09/2024,4496787,Final
Buffalo,572321,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/86.gif,0.0,UIW,572244,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2743.gif,8.0,02/09/2024,4496792,Final
North Texas,571920,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/497.gif,0.0,Arizona,572282,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/29.gif,8.0,02/09/2024,4496794,Final
Alabama,572269,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8.gif,13.0,Longwood,572442,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/363.gif,0.0,02/09/2024,4496820,Final
Ohio,571943,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/519.gif,9.0,Michigan St.,572483,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/416.gif,0.0,02/09/2024,4492308,Final
Tulsa,572089,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/719.gif,9.0,Valparaiso,572097,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/735.gif,0.0,02/09/2024,4496841,Final
Pacific,571952,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/534.gif,0.0,Colorado St.,572144,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/156.gif,8.0,02/09/2024,4496856,Final
Green Bay,572211,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/794.gif,1.0,Nicholls,572533,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/483.gif,11.0,02/09/2024,4496858,Final
Tennessee St.,572059,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/691.gif,5.0,Tarleton St.,572539,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1395.gif,13.0,02/09/2024,4496867,Final
Texas,572076,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/703.gif,19.0,San Diego,572005,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/627.gif,0.0,02/09/2024,4496869,Final
Cleveland St.,572137,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/148.gif,0.0,East Carolina,572176,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/196.gif,13.0,02/09/2024,4496875,Final
Saint Joseph&#39;s,571991,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/606.gif,0.0,East Carolina,572176,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/196.gif,8.0,02/09/2024,4496876,Final
Duke,572203,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/193.gif,16.0,Iowa St.,572411,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/311.gif,3.0,02/09/2024,4496880,Final
Cal Poly,572325,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/90.gif,15.0,San Jose St.,572007,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/630.gif,0.0,02/09/2024,4496885,Final
Northern Colo.,571923,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/502.gif,10.0,Lipscomb,572255,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/28600.gif,2.0,02/09/2024,4496906,Final
Jackson St.,572416,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/314.gif,0.0,UAB,572271,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9.gif,8.0,02/09/2024,4496953,Final
UAB,572271,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9.gif,0.0,Mississippi St.,572490,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/430.gif,11.0,02/09/2024,4497370,Final
Virginia Tech,572101,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/742.gif,18.0,Illinois,572396,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/301.gif,1.0,02/09/2024,4492589,Final
Western Ky.,572117,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/772.gif,0.0,Iowa,572414,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/312.gif,8.0,02/09/2024,4492984,Final
N.C. A&amp;T,572537,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/488.gif,0.0,North Carolina,572510,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/457.gif,11.0,02/09/2024,5067726,Final
UNLV,572523,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/465.gif,10.0,Sam Houston,571999,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/624.gif,1.0,02/09/2024,4496754,Final
California,572124,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/107.gif,0.0,Louisiana,572046,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/671.gif,8.0,02/09/2024,4496789,Final
Georgetown,572359,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/251.gif,2.0,FGCU,572257,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/28755.gif,10.0,02/09/2024,4496795,Final
ETSU,572178,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/198.gif,5.0,Gardner-Webb,572225,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1092.gif,13.0,02/09/2024,4496796,Final
Bethune-Cookman,572297,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/61.gif,1.0,Oregon St.,571948,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/528.gif,9.0,02/09/2024,4496823,Final
Drake,572171,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/189.gif,0.0,Omaha,572521,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/464.gif,8.0,02/09/2024,4496830,Final
Western Mich.,572119,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/774.gif,10.0,Abilene Christian,572260,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2.gif,1.0,02/09/2024,4496850,Final
Kent St.,572428,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/331.gif,10.0,Evansville,572185,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/219.gif,1.0,02/09/2024,4496852,Final
Minnesota,572488,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/428.gif,5.0,San Diego St.,572003,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/626.gif,3.0,02/09/2024,4472927,Final
Marshall,572463,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/388.gif,2.0,Penn St.,571954,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/539.gif,5.0,02/09/2024,4472783,Final
Penn St.,571954,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/539.gif,3.0,Fla. Atlantic,572193,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/229.gif,2.0,02/09/2024,4472784,Final
Ohio St.,571941,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/518.gif,6.0,FIU,572195,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/231.gif,1.0,02/09/2024,4472987,Final
Ohio St.,571941,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/518.gif,5.0,Stony Brook,572054,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/683.gif,7.0,02/09/2024,4472986,Final
Minnesota,572488,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/428.gif,8.0,UC Santa Barbara,572339,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/104.gif,5.0,02/09/2024,4472926,Final
Seattle U,572234,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1356.gif,0.0,UCF,572133,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/128.gif,5.0,02/09/2024,4496747,Final
Syracuse,572056,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/688.gif,4.0,Coastal Carolina,572140,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/149.gif,5.0,02/09/2024,4496748,Final
Texas,572076,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/703.gif,3.0,UCLA,572201,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/110.gif,2.0,02/09/2024,4496759,Final
North Ala.,572346,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/487.gif,7.0,Troy,572087,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/716.gif,4.0,02/09/2024,4496760,Final
Belmont,572250,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/14927.gif,1.0,Auburn,572286,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/37.gif,6.0,02/09/2024,4496762,Final
Saint Joseph&#39;s,571991,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/606.gif,4.0,Col. of Charleston,572221,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1014.gif,1.0,02/09/2024,4496763,Final
Cleveland St.,572137,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/148.gif,2.0,Col. of Charleston,572221,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1014.gif,1.0,02/09/2024,4496764,Final
Alabama,572269,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8.gif,3.0,Georgia Tech,572367,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/255.gif,1.0,02/09/2024,4496767,Final
Maryland,572467,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/392.gif,4.0,San Diego,572005,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/627.gif,0.0,02/09/2024,4492632,Final
Wisconsin,572212,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/796.gif,2.0,Grand Canyon,572227,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1104.gif,5.0,02/09/2024,4492796,Final
Michigan St.,572483,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/416.gif,0.0,Marshall,572463,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/388.gif,1.0,02/09/2024,4492309,Final
Michigan,572484,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/418.gif,0.0,South Fla.,572025,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/651.gif,1.0,02/09/2024,4492748,Final
Villanova,572098,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/739.gif,5.0,Georgia Tech,572367,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/255.gif,2.0,02/09/2024,4496768,Final
Dayton,572159,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/175.gif,3.0,Mercer,572479,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/406.gif,5.0,02/09/2024,4496770,Final
Drexel,572174,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/191.gif,9.0,Mercer,572479,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/406.gif,11.0,02/09/2024,4496771,Final
Western Ill.,572115,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/771.gif,0.0,UNI,571927,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/504.gif,6.0,02/09/2024,4496772,Final
Butler,572323,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/87.gif,0.0,UNI,571927,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/504.gif,1.0,02/09/2024,4496773,Final
Western Mich.,572119,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/774.gif,1.0,UTEP,572078,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/704.gif,5.0,02/09/2024,4496783,Final
Colorado St.,572144,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/156.gif,0.0,Cal St. Fullerton,572331,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/97.gif,5.0,02/09/2024,4496784,Final
Chattanooga,572063,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/693.gif,2.0,Louisiana,572046,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/671.gif,5.0,02/09/2024,4496790,Final
Lindenwood,572552,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30136.gif,0.0,UIW,572244,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2743.gif,2.0,02/09/2024,4496791,Final
Ball St.,572291,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/47.gif,2.0,Jacksonville,572421,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/316.gif,4.0,02/09/2024,4496793,Final
Clemson,572342,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/147.gif,3.0,Indiana,572404,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/306.gif,2.0,02/09/2024,4492875,Final
Toledo,572082,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/709.gif,5.0,USC Upstate,572247,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/10411.gif,2.0,02/09/2024,4496797,Final
Loyola Chicago,572455,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/371.gif,3.0,USC Upstate,572247,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/10411.gif,1.0,02/09/2024,4496798,Final
Long Beach St.,572333,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/99.gif,2.0,Nebraska,572518,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/463.gif,7.0,02/09/2024,4492880,Final
Longwood,572442,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/363.gif,1.0,Villanova,572098,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/739.gif,5.0,02/09/2024,4496819,Final
Arkansas,572284,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/31.gif,7.0,Ohio,571943,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/519.gif,3.0,02/09/2024,4496824,Final
Youngstown St.,572217,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/817.gif,6.0,ETSU,572178,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/198.gif,2.0,02/09/2024,4496825,Final
Omaha,572521,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/464.gif,4.0,Butler,572323,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/87.gif,1.0,02/09/2024,4496831,Final
St. John&#39;s (NY),571989,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/603.gif,1.0,Liberty,572438,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/355.gif,3.0,02/09/2024,4496832,Final
St. John&#39;s (NY),571989,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/603.gif,1.0,Kansas,572425,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/328.gif,6.0,02/09/2024,4496833,Final
Notre Dame,571936,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/513.gif,3.0,Central Ark.,572219,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1004.gif,0.0,02/09/2024,4496834,Final
Notre Dame,571936,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/513.gif,1.0,South Alabama,572014,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/646.gif,5.0,02/09/2024,4496835,Final
Missouri,572496,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/434.gif,4.0,Utah,572095,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/732.gif,3.0,02/09/2024,4496836,Final
Missouri St.,572041,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/669.gif,0.0,Western Ky.,572117,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/772.gif,1.0,02/09/2024,4496837,Final
North Carolina,572510,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/457.gif,10.0,Winthrop,572208,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/792.gif,1.0,02/09/2024,4497605,Final
Oklahoma St.,571945,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/521.gif,1.0,LMU (CA),572453,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/370.gif,0.0,02/09/2024,4493221,Final
Army West Point,572091,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/725.gif,2.0,Utah,572095,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/732.gif,7.0,02/09/2024,4496838,Final
Tennessee Tech,572060,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/692.gif,4.0,Norfolk St.,572535,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/485.gif,3.0,02/09/2024,4496839,Final
Tulsa,572089,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/719.gif,11.0,Lehigh,572435,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/352.gif,2.0,02/09/2024,4496840,Final
