game_id,team,opponent,player,ip,ha,er,bb,hb,so,bf,hr_a,go,fo,season
4496754,Sam Houston,UNLV,"Abke, Amy",4.1,3.0,2.0,3.0,1.0,5.0,21.0,0.0,2.0,6.0,2024.0
4496754,Sam Houston,UNLV,"Grams, Daryn",1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,2024.0
4496754,UNLV,Sam Houston,"Thiede, Alanna",6.0,3.0,1.0,2.0,0.0,6.0,24.0,0.0,6.0,5.0,2024.0
4496754,Sam Houston,UNLV,"Vento, Mika",0.2,6.0,6.0,2.0,0.0,1.0,10.0,0.0,0.0,1.0,2024.0
4496757,Colgate,Houston,"Servedio, Maya",3.2,9.0,6.0,4.0,2.0,1.0,26.0,0.0,6.0,3.0,2024.0
4496757,Houston,Colgate,"Lehman, Paris",2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,2024.0
4496757,Colgate,Houston,"Acker, Alexa",0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2024.0
4496757,Houston,Colgate,"Waiters, Tamya",3.0,1.0,0.0,1.0,0.0,5.0,11.0,0.0,1.0,3.0,2024.0
4496758,Indiana St.,Houston,"Griffin, Hailey",0.2,5.0,8.0,3.0,1.0,0.0,11.0,3.0,0.0,2.0,2024.0
4496758,Indiana St.,Houston,"Waggoner, Annie",1.1,1.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,2024.0
4496758,Houston,Indiana St.,"Smith, Shelby",4.0,4.0,1.0,1.0,0.0,1.0,17.0,1.0,10.0,1.0,2024.0
4496758,Houston,Indiana St.,"Bodeux, Nicole",1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,2024.0
4496758,Indiana St.,Houston,"Newbanks, Cassi",2.0,5.0,4.0,1.0,1.0,0.0,13.0,0.0,4.0,2.0,2024.0
4496759,Texas,UCLA,"Kavan, Teagan",5.0,2.0,2.0,2.0,3.0,5.0,23.0,0.0,4.0,6.0,2024.0
4496759,UCLA,Texas,"Tinsley, Taylor",7.0,7.0,1.0,2.0,0.0,8.0,30.0,1.0,8.0,3.0,2024.0
4496759,Texas,UCLA,"Gutierrez, Citlaly",2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,2024.0
4496760,North Ala.,Troy,"Waterman, Mariyn",1.2,2.0,0.0,2.0,1.0,1.0,10.0,0.0,2.0,2.0,2024.0
4496760,Troy,North Ala.,"Money, Savannah",3.1,4.0,2.0,2.0,1.0,1.0,18.0,1.0,7.0,2.0,2024.0
4496760,Troy,North Ala.,"Pittman, Haley",1.2,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,2.0,2024.0
4496760,Troy,North Ala.,"Cato, Olivia",2.0,5.0,5.0,1.0,0.0,2.0,12.0,2.0,0.0,4.0,2024.0
4496760,North Ala.,Troy,"Duskin, Cassidy",4.1,11.0,3.0,0.0,0.0,2.0,24.0,0.0,7.0,4.0,2024.0
4496760,North Ala.,Troy,"Wilken, Alivia",1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,2024.0
4496761,Auburn,Virginia Tech,"Penta, Maddie",7.0,6.0,2.0,1.0,1.0,8.0,30.0,1.0,7.0,7.0,2024.0
4496761,Virginia Tech,Auburn,"Grein, Lyndsey",8.0,8.0,1.0,1.0,1.0,12.0,32.0,1.0,4.0,6.0,2024.0
4496761,Auburn,Virginia Tech,"Lowe, Shelby",1.0,5.0,4.0,0.0,0.0,2.0,8.0,1.0,0.0,1.0,2024.0
4496762,Auburn,Belmont,"Lowe, Shelby",2.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,3.0,2024.0
4496762,Belmont,Auburn,"Clesi, Alex",2.0,4.0,4.0,3.0,0.0,2.0,14.0,1.0,0.0,4.0,2024.0
4496762,Auburn,Belmont,"Widra, Annabelle",2.0,3.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,1.0,2024.0
4496762,Auburn,Belmont,"Rolfe, Emmah",2.0,3.0,1.0,0.0,0.0,1.0,9.0,0.0,3.0,2.0,2024.0
4496762,Auburn,Belmont,"Tamborra, Malayna",1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2024.0
4496762,Belmont,Auburn,"Cruickshanks, Rayna",1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,2024.0
4496762,Belmont,Auburn,"Giles, Ellie",3.0,2.0,1.0,1.0,1.0,2.0,13.0,0.0,1.0,5.0,2024.0
4496763,Saint Joseph's,Col. of Charleston,"Trowbridge, Taylor",6.0,6.0,1.0,0.0,3.0,1.0,27.0,0.0,7.0,8.0,2024.0
4496763,Col. of Charleston,Saint Joseph's,"Conner, Caroline",2.2,4.0,0.0,2.0,0.0,2.0,15.0,0.0,1.0,5.0,2024.0
4496763,Saint Joseph's,Col. of Charleston,"Wagner, Jenna",1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,2024.0
4496763,Col. of Charleston,Saint Joseph's,"Lemire, Payton",4.1,6.0,4.0,1.0,0.0,1.0,20.0,0.0,10.0,2.0,2024.0
4496764,Col. of Charleston,Cleveland St.,"Kelly, McKenna",7.0,7.0,2.0,0.0,0.0,1.0,29.0,0.0,14.0,6.0,2024.0
4496764,Cleveland St.,Col. of Charleston,"HOLZOPFEL, Melissa",7.0,3.0,0.0,1.0,0.0,6.0,27.0,0.0,6.0,8.0,2024.0
4496767,Alabama,Georgia Tech,"Briski, Jocelyn",7.0,6.0,1.0,2.0,0.0,5.0,28.0,1.0,12.0,3.0,2024.0
4496767,Georgia Tech,Alabama,"Voyles, Sophia",4.0,4.0,3.0,2.0,1.0,3.0,19.0,0.0,1.0,8.0,2024.0
4496767,Georgia Tech,Alabama,"Neleman, Blake",3.0,1.0,0.0,1.0,0.0,4.0,10.0,0.0,2.0,2.0,2024.0
4496768,Georgia Tech,Villanova,"Neleman, Blake",3.2,1.0,1.0,4.0,0.0,6.0,16.0,0.0,1.0,4.0,2024.0
4496768,Villanova,Georgia Tech,"Pellicano, Caroline",7.0,6.0,0.0,0.0,0.0,1.0,27.0,0.0,13.0,7.0,2024.0
4496768,Georgia Tech,Villanova,"Norton, Kinsey",1.2,2.0,1.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,2024.0
4496768,Georgia Tech,Villanova,"Dennis, Chandler",0.2,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,2024.0
4496768,Georgia Tech,Villanova,"Coffield, Makayla",1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2024.0
4496769,Maine,Grand Canyon,"Zettlemoyer, Ava",0.1,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,2024.0
4496769,Maine,Grand Canyon,"Thomas, Kaly",1.1,1.0,1.0,1.0,0.0,2.0,7.0,0.0,2.0,0.0,2024.0
4496769,Grand Canyon,Maine,"Thompson, Ariel",4.0,4.0,1.0,1.0,0.0,6.0,16.0,1.0,0.0,5.0,2024.0
4496769,Maine,Grand Canyon,"True, Isabelle",2.1,7.0,5.0,2.0,0.0,2.0,17.0,1.0,1.0,3.0,2024.0
4496769,Grand Canyon,Maine,"Schumacher, Megan",1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,2024.0
4496770,Dayton,Mercer,"Bailitz, Sarah",2.2,8.0,2.0,1.0,0.0,1.0,17.0,1.0,2.0,3.0,2024.0
4496770,Mercer,Dayton,"Taylor, Grace",7.0,5.0,3.0,1.0,1.0,0.0,27.0,0.0,14.0,5.0,2024.0
4496770,Dayton,Mercer,"Dwyer, Haven",3.1,4.0,0.0,1.0,1.0,2.0,15.0,0.0,3.0,3.0,2024.0
4496771,Drexel,Mercer,"Alldred, Natalie",2.0,3.0,2.0,1.0,0.0,2.0,11.0,1.0,3.0,1.0,2024.0
4496771,Mercer,Drexel,"Pitts, Hannah",3.0,5.0,3.0,0.0,0.0,3.0,14.0,2.0,3.0,3.0,2024.0
4496771,Drexel,Mercer,"Hoppe, Allison",1.0,5.0,6.0,3.0,1.0,0.0,12.0,1.0,2.0,1.0,2024.0
4496771,Mercer,Drexel,"Ellis, Gabby",1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,2024.0
4496771,Drexel,Mercer,"Nelson, Lindsay",3.0,5.0,3.0,1.0,0.0,0.0,15.0,1.0,7.0,2.0,2024.0
4496771,Mercer,Drexel,"Wicker, Madi",3.0,6.0,3.0,1.0,0.0,0.0,17.0,0.0,7.0,1.0,2024.0
4496772,Western Ill.,UNI,"McChristy, Kathryn",0.2,1.0,1.0,2.0,1.0,1.0,6.0,0.0,0.0,1.0,2024.0
4496772,Western Ill.,UNI,"Price, Emily",5.1,6.0,5.0,4.0,0.0,6.0,26.0,1.0,3.0,6.0,2024.0
4496772,UNI,Western Ill.,"Wischnowski, Anna",5.2,2.0,0.0,0.0,0.0,7.0,19.0,0.0,10.0,0.0,2024.0
4496772,UNI,Western Ill.,"Maiers, Kara",1.1,1.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,2.0,2024.0
4496773,Butler,UNI,"Noerr, Kayla",1.1,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,2024.0
4496773,UNI,Butler,"Heyer, Samantha",7.0,3.0,0.0,2.0,2.0,8.0,27.0,0.0,4.0,6.0,2024.0
4496773,Butler,UNI,"Dyer, Rylyn",4.2,5.0,1.0,3.0,0.0,1.0,19.0,0.0,3.0,7.0,2024.0
4496774,Memphis,LSU,"Dugar, Rylee",3.1,7.0,6.0,5.0,1.0,0.0,24.0,1.0,2.0,8.0,2024.0
4496774,Memphis,LSU,"Thomas, Drue",0.1,2.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,2024.0
4496774,Memphis,LSU,"Morgan, Abigail",0.1,4.0,6.0,4.0,0.0,0.0,9.0,1.0,0.0,1.0,2024.0
4496774,LSU,Memphis,"Strood, Emma",5.0,2.0,0.0,3.0,0.0,3.0,20.0,0.0,5.0,7.0,2024.0
4496776,FIU,Southeast Mo. St.,"Whitney, Ella",5.0,6.0,3.0,1.0,0.0,0.0,22.0,0.0,6.0,9.0,2024.0
4496776,Southeast Mo. St.,FIU,"Carney, Maddie",4.0,6.0,3.0,2.0,0.0,2.0,19.0,0.0,6.0,3.0,2024.0
4496776,FIU,Southeast Mo. St.,"AGES, Jordyn",2.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,5.0,1.0,2024.0
4496776,Southeast Mo. St.,FIU,"Van Haren, Willow",4.0,1.0,0.0,1.0,0.0,4.0,14.0,0.0,1.0,7.0,2024.0
4496776,FIU,Southeast Mo. St.,"Birling, Sydney",1.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,2024.0
4496777,Murray St.,Georgia,"Veber, Jenna",1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,2024.0
4496777,Murray St.,Georgia,"Smith, Alyson",1.2,4.0,2.0,0.0,0.0,0.0,9.0,1.0,3.0,2.0,2024.0
4496777,Murray St.,Georgia,"Haislip, Bre",1.1,2.0,2.0,2.0,0.0,1.0,7.0,1.0,1.0,1.0,2024.0
4496777,Georgia,Murray St.,"Walters, Shelby",5.0,1.0,0.0,2.0,0.0,7.0,18.0,0.0,4.0,4.0,2024.0
4496783,Western Mich.,UTEP,"Gremillion, Jensen",2.0,3.0,3.0,2.0,0.0,2.0,11.0,2.0,0.0,4.0,2024.0
4496783,UTEP,Western Mich.,"Calderon, Zaylie",1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2024.0
4496783,Western Mich.,UTEP,"O'Connor, Kailey",4.0,5.0,2.0,0.0,0.0,2.0,17.0,0.0,4.0,6.0,2024.0
4496783,UTEP,Western Mich.,"Felder, Taja",6.0,2.0,1.0,2.0,1.0,4.0,23.0,0.0,12.0,2.0,2024.0
4496784,Colorado St.,Cal St. Fullerton,"Hornbuckle, Sydney",5.0,9.0,3.0,0.0,0.0,4.0,24.0,0.0,7.0,3.0,2024.0
4496784,Cal St. Fullerton,Colorado St.,"Rainey, Haley",5.0,3.0,0.0,1.0,0.0,5.0,18.0,0.0,6.0,3.0,2024.0
4496784,Colorado St.,Cal St. Fullerton,"Saugstad, Delaney",1.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,2024.0
4496784,Cal St. Fullerton,Colorado St.,"Garcia, Leanna",2.0,2.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,1.0,2024.0
4496785,Florida St.,Charlotte,"Gooden, Mimi",1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2024.0
4496785,Florida St.,Charlotte,"Royalty, Allison",4.0,3.0,0.0,0.0,0.0,5.0,15.0,0.0,1.0,5.0,2024.0
4496785,Charlotte,Florida St.,"Bowling, Brooke",3.1,7.0,6.0,2.0,0.0,1.0,18.0,1.0,5.0,3.0,2024.0
4496785,Charlotte,Florida St.,"Barlow, Taylor",0.2,3.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,2024.0
4496786,Valparaiso,Texas A&M,"Kowalski, Caitlyn",1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,2024.0
4496786,Valparaiso,Texas A&M,"McDermott, Sydney",1.2,6.0,6.0,1.0,0.0,0.0,11.0,1.0,0.0,4.0,2024.0
4496786,Texas A&M,Valparaiso,"Vestal, Brooke",2.0,1.0,0.0,1.0,0.0,3.0,8.0,0.0,2.0,1.0,2024.0
4496786,Valparaiso,Texas A&M,42,1.0,1.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0,2024.0
4496786,Valparaiso,Texas A&M,"Wilming, Anna",0.1,4.0,4.0,1.0,1.0,0.0,7.0,2.0,0.0,1.0,2024.0
4496786,Texas A&M,Valparaiso,"Ackerman, Shaylee",3.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,6.0,2.0,2024.0
4496787,Texas A&M,Lehigh,"Leavitt, Emily",2.0,2.0,0.0,0.0,0.0,3.0,8.0,0.0,3.0,0.0,2024.0
4496787,Texas A&M,Lehigh,"Kennedy, Emiley",3.0,3.0,3.0,2.0,1.0,3.0,16.0,0.0,5.0,1.0,2024.0
4496787,Lehigh,Texas A&M,"Young, Katelyn",3.1,6.0,9.0,6.0,1.0,3.0,22.0,2.0,1.0,5.0,2024.0
4496787,Lehigh,Texas A&M,"Urban, Maria",0.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2024.0
4496789,Louisiana,California,"Landry, Sam",6.0,0.0,0.0,1.0,1.0,5.0,19.0,0.0,7.0,4.0,2024.0
4496789,California,Louisiana,"Roelling, Randi",5.0,9.0,5.0,0.0,0.0,4.0,24.0,0.0,6.0,5.0,2024.0
4496790,Louisiana,Chattanooga,"Delbrey, Lexie",4.0,6.0,1.0,0.0,1.0,2.0,20.0,1.0,5.0,5.0,2024.0
4496790,Louisiana,Chattanooga,"Loecker, Denali",3.0,3.0,0.0,1.0,0.0,5.0,14.0,0.0,2.0,2.0,2024.0
4496790,Chattanooga,Louisiana,"Long, Taylor",6.0,7.0,5.0,9.0,0.0,8.0,31.0,1.0,3.0,4.0,2024.0
4496791,UIW,Lindenwood,"Gunther, Annie",3.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,3.0,2024.0
4496791,Lindenwood,UIW,"Berkey, Molly",0.2,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,2024.0
4496791,Lindenwood,UIW,"Wapp, Avery",5.1,3.0,1.0,1.0,1.0,2.0,21.0,0.0,6.0,7.0,2024.0
4496791,UIW,Lindenwood,"Mitchell, Bella",4.0,2.0,0.0,1.0,0.0,2.0,15.0,0.0,8.0,2.0,2024.0
4496792,UIW,Buffalo,"Portillo, Samantha",4.0,0.0,0.0,2.0,0.0,5.0,13.0,0.0,1.0,5.0,2024.0
4496792,UIW,Buffalo,"Jacquez, Larissa",1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2024.0
4496792,Buffalo,UIW,"Tarantino, Julia",4.2,9.0,7.0,5.0,1.0,2.0,28.0,1.0,5.0,4.0,2024.0
4496794,Arizona,North Texas,"Stoddard, Miranda",2.1,2.0,0.0,0.0,0.0,3.0,9.0,0.0,1.0,3.0,2024.0
4496794,Arizona,North Texas,"Silva, Aissa",2.2,0.0,0.0,0.0,0.0,3.0,7.0,0.0,2.0,2.0,2024.0
4496794,North Texas,Arizona,"Wagoner, McKenzie",2.0,3.0,0.0,1.0,0.0,1.0,11.0,0.0,2.0,2.0,2024.0
4496794,North Texas,Arizona,"Savage, Skylar",2.2,5.0,5.0,4.0,0.0,0.0,17.0,1.0,4.0,4.0,2024.0
4496795,FGCU,Georgetown,"Sparkman, Allison",3.2,3.0,2.0,3.0,0.0,4.0,16.0,0.0,3.0,3.0,2024.0
4496795,FGCU,Georgetown,"Bonilla, Angelina",2.1,1.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,2.0,2024.0
4496795,Georgetown,FGCU,"Wissmar, Avery",0.2,3.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2024.0
4496795,Georgetown,FGCU,"Parker, Julia",5.0,7.0,3.0,1.0,2.0,2.0,24.0,0.0,7.0,4.0,2024.0
4496796,ETSU,Gardner-Webb,"Suchy, Taylor",2.0,4.0,7.0,1.0,2.0,1.0,13.0,0.0,4.0,1.0,2024.0
4496796,Gardner-Webb,ETSU,"Stidham, Allie",2.0,2.0,0.0,2.0,0.0,2.0,11.0,0.0,3.0,1.0,2024.0
4496796,ETSU,Gardner-Webb,"Thackston, Kendall",0.2,2.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,2024.0
4496796,Gardner-Webb,ETSU,"Doolittle, Elle",3.0,5.0,2.0,1.0,1.0,2.0,15.0,0.0,3.0,3.0,2024.0
4496796,ETSU,Gardner-Webb,"Fowler, Gabby",2.2,5.0,4.0,3.0,0.0,2.0,16.0,0.0,1.0,5.0,2024.0
4496796,Gardner-Webb,ETSU,"Kyle, Kalyn",1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2024.0
4496797,USC Upstate,Toledo,"Kelly, Alyssa",5.2,4.0,2.0,1.0,1.0,2.0,23.0,0.0,5.0,10.0,2024.0
4496797,USC Upstate,Toledo,"Drerup, Maddie",1.1,4.0,3.0,1.0,0.0,0.0,9.0,1.0,1.0,3.0,2024.0
4496797,Toledo,USC Upstate,"Knight, Sophia",7.0,3.0,1.0,1.0,1.0,1.0,25.0,0.0,6.0,13.0,2024.0
4496798,USC Upstate,Loyola Chicago,"Maness, Sierra",7.0,4.0,0.0,1.0,1.0,11.0,28.0,0.0,7.0,3.0,2024.0
4496798,Loyola Chicago,USC Upstate,"Pepkowski, Peyton",7.0,5.0,1.0,1.0,0.0,6.0,27.0,1.0,6.0,9.0,2024.0
4496799,Saint Francis (PA),Charleston So.,"Vesco, Grace",8.0,1.0,1.0,0.0,0.0,8.0,26.0,0.0,12.0,4.0,2024.0
4496799,Charleston So.,Saint Francis (PA),"Junge, Annah",8.0,4.0,1.0,2.0,0.0,6.0,30.0,0.0,10.0,6.0,2024.0
4496802,South Dakota St.,Fresno St.,"Lasey, Shannon",5.0,5.0,2.0,4.0,0.0,4.0,22.0,0.0,7.0,2.0,2024.0
4496802,Fresno St.,South Dakota St.,"GILMORE, Taylor",1.1,0.0,0.0,1.0,0.0,2.0,6.0,0.0,2.0,0.0,2024.0
4496802,South Dakota St.,Fresno St.,"Williams, Alexa",2.2,2.0,1.0,0.0,0.0,2.0,10.0,0.0,6.0,0.0,2024.0
4496802,Fresno St.,South Dakota St.,"Neiss, Serayah",6.2,4.0,1.0,3.0,0.0,2.0,27.0,0.0,4.0,14.0,2024.0
4496819,Longwood,Villanova,"Chapin, Maggie",5.2,6.0,5.0,3.0,0.0,5.0,27.0,1.0,5.0,7.0,2024.0
4496819,Villanova,Longwood,"White, Kelsey",5.0,4.0,0.0,1.0,0.0,4.0,20.0,0.0,5.0,5.0,2024.0
4496819,Villanova,Longwood,"Gallant, Kat",2.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,2.0,2024.0
4496819,Longwood,Villanova,"Burton, Er'ron",0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024.0
4496820,Alabama,Longwood,"Johnson, Alea",1.2,1.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,2.0,2024.0
4496820,Alabama,Longwood,"Torrence, Jaala",2.1,2.0,0.0,3.0,0.0,2.0,11.0,0.0,1.0,3.0,2024.0
4496820,Alabama,Longwood,"Esman, Lauren",1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2024.0
4496820,Longwood,Alabama,"Burton, Er'ron",3.1,5.0,4.0,3.0,0.0,2.0,19.0,2.0,3.0,5.0,2024.0
4496820,Longwood,Alabama,"Gawryluk, Cierra",1.0,4.0,5.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0,2024.0
4496820,Longwood,Alabama,"Chapin, Maggie",0.2,2.0,3.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,2024.0
4496823,Bethune-Cookman,Oregon St.,"Coleman, Sofia",2.0,3.0,2.0,2.0,0.0,0.0,12.0,0.0,2.0,4.0,2024.0
4496823,Bethune-Cookman,Oregon St.,"Gonzalez, Halyne",3.2,5.0,6.0,4.0,0.0,2.0,20.0,1.0,2.0,7.0,2024.0
4496823,Oregon St.,Bethune-Cookman,"Haendiges, Sarah",4.0,4.0,1.0,3.0,0.0,3.0,20.0,0.0,8.0,1.0,2024.0
4496823,Oregon St.,Bethune-Cookman,"Garcia, Ellie",2.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,2.0,2024.0
4496824,Arkansas,Ohio,"Leinstock, Morgan",6.2,5.0,1.0,1.0,0.0,7.0,25.0,0.0,10.0,2.0,2024.0
4496824,Ohio,Arkansas,"Lieving, Mikie",3.2,4.0,1.0,2.0,0.0,4.0,16.0,0.0,0.0,6.0,2024.0
4496824,Ohio,Arkansas,"Moore, Keegan",1.1,5.0,6.0,2.0,0.0,1.0,11.0,0.0,1.0,2.0,2024.0
4496824,Arkansas,Ohio,"Camenzind, Hannah",0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2024.0
4496824,Ohio,Arkansas,"Greene, Ellie",2.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,5.0,2024.0
4496825,Youngstown St.,ETSU,"Boggess, Maci",4.0,5.0,0.0,1.0,0.0,2.0,16.0,0.0,4.0,4.0,2024.0
4496825,ETSU,Youngstown St.,"Muir, Sara",7.0,9.0,6.0,3.0,0.0,4.0,32.0,1.0,7.0,8.0,2024.0
4496825,Youngstown St.,ETSU,"Ryan, Devan",3.0,5.0,2.0,1.0,1.0,0.0,14.0,0.0,6.0,1.0,2024.0
4496830,Drake,Omaha,"Richards, Emma",1.1,2.0,2.0,3.0,0.0,0.0,11.0,0.0,3.0,1.0,2024.0
4496830,Omaha,Drake,"Nuismer, Sydney",6.0,5.0,0.0,1.0,0.0,1.0,22.0,0.0,8.0,7.0,2024.0
4496830,Drake,Omaha,"Dighton, Emma",4.0,9.0,4.0,0.0,0.0,2.0,21.0,0.0,6.0,4.0,2024.0
4496831,Butler,Omaha,"Petran, Katie",3.0,0.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,7.0,2024.0
4496831,Butler,Omaha,"Cammon, Sydney",4.0,6.0,3.0,2.0,1.0,0.0,19.0,0.0,5.0,5.0,2024.0
4496831,Omaha,Butler,"Meyer, Kamryn",7.0,3.0,1.0,2.0,0.0,14.0,25.0,1.0,2.0,4.0,2024.0
4496832,Liberty,St. John's (NY),"Escobar, Elena",7.0,8.0,1.0,0.0,0.0,8.0,29.0,0.0,5.0,7.0,2024.0
4496832,St. John's (NY),Liberty,"Mearns, Hannah",6.2,9.0,1.0,1.0,0.0,5.0,29.0,1.0,3.0,11.0,2024.0
4496833,St. John's (NY),Kansas,"Zamudio, Carolina",3.2,3.0,1.0,3.0,1.0,1.0,19.0,0.0,1.0,9.0,2024.0
4496833,Kansas,St. John's (NY),"Brooks, Katie",6.0,5.0,1.0,3.0,0.0,7.0,26.0,0.0,8.0,3.0,2024.0
4496833,St. John's (NY),Kansas,"Francia, Loreley",2.1,8.0,5.0,1.0,0.0,0.0,14.0,0.0,3.0,2.0,2024.0
4496833,Kansas,St. John's (NY),"Purvis, Addison",1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,2024.0
4496834,Notre Dame,Central Ark.,"Laudenslager, Alexis",6.1,1.0,0.0,1.0,0.0,7.0,20.0,0.0,9.0,2.0,2024.0
4496834,Central Ark.,Notre Dame,"Runner, Bailie",7.0,7.0,2.0,2.0,1.0,1.0,31.0,0.0,7.0,12.0,2024.0
4496834,Notre Dame,Central Ark.,"Kamzik, Kami",0.2,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2024.0
4496835,Notre Dame,South Alabama,"Becker, Shannon",1.1,4.0,4.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,2024.0
4496835,Notre Dame,South Alabama,"Kastor, Micaela",4.2,6.0,1.0,0.0,0.0,3.0,18.0,1.0,2.0,7.0,2024.0
4496835,South Alabama,Notre Dame,"Lackie, Olivia",7.0,3.0,0.0,1.0,0.0,12.0,26.0,0.0,5.0,4.0,2024.0
4496836,Utah,Missouri,"Lopez, Mariah",6.0,10.0,4.0,1.0,0.0,5.0,29.0,0.0,4.0,9.0,2024.0
4496836,Utah,Missouri,"Ladd, Sarah",1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2024.0
4496836,Missouri,Utah,"Krings, Laurin",7.0,7.0,3.0,1.0,1.0,4.0,30.0,0.0,9.0,7.0,2024.0
4496837,Missouri St.,Western Ky.,"Johnston, Gracie",6.0,4.0,1.0,2.0,0.0,4.0,23.0,0.0,5.0,8.0,2024.0
4496837,Western Ky.,Missouri St.,"Gardner, Katie",7.0,3.0,0.0,4.0,2.0,2.0,29.0,0.0,10.0,7.0,2024.0
4496838,Army West Point,Utah,"Farris, Olivia",3.2,7.0,3.0,3.0,0.0,2.0,22.0,0.0,4.0,5.0,2024.0
4496838,Army West Point,Utah,"Izzo, Breanna",2.1,0.0,1.0,2.0,0.0,0.0,9.0,0.0,3.0,3.0,2024.0
4496838,Utah,Army West Point,"Ladd, Sarah",7.0,7.0,1.0,1.0,0.0,3.0,31.0,0.0,4.0,14.0,2024.0
4496839,Norfolk St.,Tennessee Tech,"Zieg, Emma",4.2,1.0,0.0,0.0,0.0,4.0,15.0,0.0,2.0,8.0,2024.0
4496839,Tennessee Tech,Norfolk St.,"Spicer, Lennon",7.0,7.0,0.0,0.0,0.0,4.0,29.0,0.0,10.0,6.0,2024.0
4496839,Norfolk St.,Tennessee Tech,"Bryant, Kailey",2.1,7.0,4.0,0.0,1.0,1.0,14.0,0.0,0.0,5.0,2024.0
4496840,Tulsa,Lehigh,"Hopkins, Alexa",2.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,5.0,0.0,2024.0
4496840,Lehigh,Tulsa,"Dambach, Ansley",1.1,4.0,2.0,0.0,1.0,1.0,12.0,0.0,3.0,0.0,2024.0
4496840,Lehigh,Tulsa,"Hess, Chloe",5.2,10.0,6.0,1.0,0.0,2.0,29.0,1.0,5.0,10.0,2024.0
4496840,Tulsa,Lehigh,"Moore, Maura",5.0,5.0,2.0,1.0,0.0,4.0,21.0,0.0,4.0,7.0,2024.0
